# format: as|source|type
# date: 20200101
# name: as2type
# exe: type-convert-amogh.pl
# files: 20200101.merged.class.txt
# types: Content|Enterprise|Transit/Access
133648|peerDB_class|Transit/Access
133650|CAIDA_class|Enterprise
133651|CAIDA_class|Transit/Access
133652|peerDB_class|Transit/Access
133653|CAIDA_class|Transit/Access
133657|CAIDA_class|Transit/Access
133659|CAIDA_class|Enterprise
133660|peerDB_class|Transit/Access
133661|peerDB_class|Transit/Access
133662|CAIDA_class|Transit/Access
133663|CAIDA_class|Transit/Access
133664|CAIDA_class|Transit/Access
133668|CAIDA_class|Transit/Access
133669|CAIDA_class|Transit/Access
133670|CAIDA_class|Transit/Access
133671|CAIDA_class|Transit/Access
133673|CAIDA_class|Transit/Access
133674|peerDB_class|Transit/Access
133676|peerDB_class|Transit/Access
133678|CAIDA_class|Transit/Access
133679|peerDB_class|Transit/Access
133680|CAIDA_class|Transit/Access
133682|CAIDA_class|Enterprise
133684|peerDB_class|Transit/Access
133685|peerDB_class|Transit/Access
133686|CAIDA_class|Transit/Access
133692|peerDB_class|Transit/Access
133693|peerDB_class|Transit/Access
133694|CAIDA_class|Content
133695|peerDB_class|Transit/Access
133696|CAIDA_class|Transit/Access
133698|CAIDA_class|Enterprise
133699|CAIDA_class|Transit/Access
133700|CAIDA_class|Transit/Access
133702|peerDB_class|Transit/Access
133703|CAIDA_class|Enterprise
133706|CAIDA_class|Transit/Access
133707|CAIDA_class|Transit/Access
133708|CAIDA_class|Enterprise
133710|CAIDA_class|Transit/Access
133711|CAIDA_class|Transit/Access
133712|CAIDA_class|Transit/Access
133713|peerDB_class|Transit/Access
133715|CAIDA_class|Transit/Access
133716|CAIDA_class|Transit/Access
133718|CAIDA_class|Transit/Access
133720|peerDB_class|Transit/Access
133722|CAIDA_class|Transit/Access
133723|CAIDA_class|Enterprise
133724|peerDB_class|Transit/Access
133725|CAIDA_class|Content
133726|CAIDA_class|Transit/Access
133728|CAIDA_class|Enterprise
133729|CAIDA_class|Enterprise
133731|peerDB_class|Content
133734|CAIDA_class|Transit/Access
133735|CAIDA_class|Transit/Access
133736|peerDB_class|Transit/Access
133737|CAIDA_class|Transit/Access
133738|CAIDA_class|Transit/Access
133739|CAIDA_class|Transit/Access
133741|CAIDA_class|Transit/Access
133742|peerDB_class|Enterprise
133744|CAIDA_class|Transit/Access
133745|CAIDA_class|Enterprise
133747|CAIDA_class|Transit/Access
133748|peerDB_class|Transit/Access
133750|CAIDA_class|Transit/Access
133751|CAIDA_class|Content
133752|peerDB_class|Content
133755|CAIDA_class|Content
133756|CAIDA_class|Transit/Access
133758|CAIDA_class|Enterprise
133760|peerDB_class|Content
133761|CAIDA_class|Transit/Access
133764|CAIDA_class|Transit/Access
133766|CAIDA_class|Transit/Access
133767|CAIDA_class|Transit/Access
133768|CAIDA_class|Transit/Access
133771|CAIDA_class|Transit/Access
133772|CAIDA_class|Transit/Access
133773|CAIDA_class|Transit/Access
133774|CAIDA_class|Content
133775|CAIDA_class|Content
133776|CAIDA_class|Transit/Access
133777|CAIDA_class|Transit/Access
133778|CAIDA_class|Transit/Access
133779|CAIDA_class|Enterprise
133782|CAIDA_class|Transit/Access
133785|CAIDA_class|Enterprise
133787|CAIDA_class|Enterprise
133788|CAIDA_class|Transit/Access
133789|CAIDA_class|Transit/Access
133791|CAIDA_class|Transit/Access
133792|CAIDA_class|Enterprise
133793|CAIDA_class|Transit/Access
133794|CAIDA_class|Transit/Access
133796|CAIDA_class|Enterprise
133797|peerDB_class|Transit/Access
133798|CAIDA_class|Transit/Access
133799|CAIDA_class|Transit/Access
133800|CAIDA_class|Content
133802|CAIDA_class|Transit/Access
133803|peerDB_class|Content
133804|CAIDA_class|Transit/Access
133805|CAIDA_class|Enterprise
133806|CAIDA_class|Enterprise
133807|CAIDA_class|Content
133808|CAIDA_class|Transit/Access
133809|CAIDA_class|Transit/Access
133811|CAIDA_class|Content
133812|peerDB_class|Content
133814|CAIDA_class|Transit/Access
133815|peerDB_class|Transit/Access
133816|CAIDA_class|Enterprise
133817|peerDB_class|Transit/Access
133819|peerDB_class|Transit/Access
133821|CAIDA_class|Enterprise
133822|CAIDA_class|Enterprise
133823|CAIDA_class|Transit/Access
133824|CAIDA_class|Enterprise
133825|CAIDA_class|Enterprise
133826|CAIDA_class|Enterprise
133827|CAIDA_class|Transit/Access
133829|CAIDA_class|Transit/Access
133832|CAIDA_class|Enterprise
133834|CAIDA_class|Transit/Access
133835|CAIDA_class|Enterprise
133838|peerDB_class|Transit/Access
133839|CAIDA_class|Enterprise
133840|peerDB_class|Transit/Access
133841|CAIDA_class|Transit/Access
133842|CAIDA_class|Transit/Access
133843|CAIDA_class|Enterprise
133844|CAIDA_class|Enterprise
133846|CAIDA_class|Transit/Access
133847|CAIDA_class|Content
133848|CAIDA_class|Transit/Access
133850|CAIDA_class|Enterprise
133851|CAIDA_class|Transit/Access
133852|CAIDA_class|Enterprise
133853|CAIDA_class|Transit/Access
133854|peerDB_class|Transit/Access
133856|CAIDA_class|Enterprise
133857|CAIDA_class|Enterprise
133858|CAIDA_class|Transit/Access
133859|CAIDA_class|Transit/Access
133860|CAIDA_class|Content
133862|CAIDA_class|Transit/Access
133863|CAIDA_class|Enterprise
133864|CAIDA_class|Transit/Access
133865|peerDB_class|Content
133866|CAIDA_class|Transit/Access
133868|CAIDA_class|Transit/Access
133870|CAIDA_class|Enterprise
133872|CAIDA_class|Enterprise
133873|peerDB_class|Content
133874|CAIDA_class|Enterprise
133876|CAIDA_class|Transit/Access
133878|CAIDA_class|Transit/Access
133880|CAIDA_class|Enterprise
133881|peerDB_class|Transit/Access
133882|CAIDA_class|Content
133883|CAIDA_class|Transit/Access
133884|CAIDA_class|Transit/Access
133885|CAIDA_class|Transit/Access
133886|CAIDA_class|Transit/Access
133887|CAIDA_class|Transit/Access
133888|CAIDA_class|Enterprise
133889|CAIDA_class|Transit/Access
133890|CAIDA_class|Enterprise
133891|CAIDA_class|Transit/Access
133894|CAIDA_class|Transit/Access
133895|peerDB_class|Transit/Access
133897|CAIDA_class|Transit/Access
133898|peerDB_class|Transit/Access
133900|CAIDA_class|Enterprise
133901|CAIDA_class|Enterprise
133902|CAIDA_class|Enterprise
133904|CAIDA_class|Transit/Access
133905|CAIDA_class|Transit/Access
133907|CAIDA_class|Transit/Access
133909|CAIDA_class|Transit/Access
133912|CAIDA_class|Enterprise
133914|CAIDA_class|Transit/Access
133915|peerDB_class|Enterprise
133916|CAIDA_class|Transit/Access
133918|peerDB_class|Transit/Access
133919|CAIDA_class|Transit/Access
133920|CAIDA_class|Transit/Access
133923|CAIDA_class|Content
133924|CAIDA_class|Transit/Access
133925|CAIDA_class|Enterprise
133926|CAIDA_class|Enterprise
133928|CAIDA_class|Transit/Access
133929|CAIDA_class|Transit/Access
133930|peerDB_class|Enterprise
133932|peerDB_class|Content
133933|CAIDA_class|Transit/Access
133934|peerDB_class|Transit/Access
133935|CAIDA_class|Transit/Access
133936|peerDB_class|Transit/Access
133938|CAIDA_class|Content
133940|CAIDA_class|Enterprise
133942|CAIDA_class|Transit/Access
133943|CAIDA_class|Transit/Access
133945|CAIDA_class|Transit/Access
133947|CAIDA_class|Content
133948|CAIDA_class|Transit/Access
133950|CAIDA_class|Content
133951|CAIDA_class|Transit/Access
133952|peerDB_class|Transit/Access
133953|CAIDA_class|Transit/Access
133954|CAIDA_class|Transit/Access
133955|CAIDA_class|Transit/Access
133956|CAIDA_class|Transit/Access
133957|CAIDA_class|Enterprise
133958|CAIDA_class|Enterprise
133959|peerDB_class|Transit/Access
133961|CAIDA_class|Transit/Access
133963|CAIDA_class|Transit/Access
133964|CAIDA_class|Transit/Access
133965|CAIDA_class|Transit/Access
133966|CAIDA_class|Transit/Access
133967|peerDB_class|Transit/Access
133968|peerDB_class|Transit/Access
133969|CAIDA_class|Transit/Access
133970|CAIDA_class|Transit/Access
133971|peerDB_class|Transit/Access
133972|CAIDA_class|Transit/Access
133973|CAIDA_class|Transit/Access
133974|CAIDA_class|Enterprise
133975|CAIDA_class|Transit/Access
133976|CAIDA_class|Transit/Access
133977|peerDB_class|Transit/Access
133980|CAIDA_class|Transit/Access
133981|CAIDA_class|Transit/Access
133982|peerDB_class|Transit/Access
133983|CAIDA_class|Transit/Access
133984|CAIDA_class|Enterprise
133985|CAIDA_class|Enterprise
133986|CAIDA_class|Transit/Access
133988|CAIDA_class|Enterprise
133989|peerDB_class|Transit/Access
133990|CAIDA_class|Transit/Access
133992|CAIDA_class|Enterprise
133994|CAIDA_class|Transit/Access
133995|CAIDA_class|Transit/Access
133996|CAIDA_class|Transit/Access
133997|CAIDA_class|Transit/Access
133999|CAIDA_class|Transit/Access
134000|peerDB_class|Transit/Access
134001|CAIDA_class|Transit/Access
134003|CAIDA_class|Enterprise
134004|peerDB_class|Transit/Access
134006|peerDB_class|Transit/Access
134008|peerDB_class|Transit/Access
134009|peerDB_class|Transit/Access
134012|CAIDA_class|Transit/Access
134013|CAIDA_class|Transit/Access
134014|peerDB_class|Transit/Access
134015|CAIDA_class|Transit/Access
134016|CAIDA_class|Transit/Access
134018|CAIDA_class|Transit/Access
134019|CAIDA_class|Transit/Access
134020|CAIDA_class|Transit/Access
134021|peerDB_class|Transit/Access
134022|peerDB_class|Transit/Access
134023|CAIDA_class|Enterprise
134024|CAIDA_class|Enterprise
134026|peerDB_class|Transit/Access
134027|CAIDA_class|Enterprise
134028|peerDB_class|Transit/Access
134029|CAIDA_class|Content
134030|CAIDA_class|Transit/Access
134032|CAIDA_class|Enterprise
134033|peerDB_class|Transit/Access
134034|CAIDA_class|Enterprise
134036|CAIDA_class|Transit/Access
134040|CAIDA_class|Transit/Access
134042|peerDB_class|Transit/Access
134043|CAIDA_class|Transit/Access
134049|CAIDA_class|Transit/Access
134050|CAIDA_class|Enterprise
134052|CAIDA_class|Transit/Access
134053|peerDB_class|Transit/Access
134054|peerDB_class|Transit/Access
134055|peerDB_class|Transit/Access
134056|peerDB_class|Transit/Access
134057|CAIDA_class|Enterprise
134058|peerDB_class|Transit/Access
134059|CAIDA_class|Transit/Access
134060|CAIDA_class|Enterprise
134061|CAIDA_class|Enterprise
134063|CAIDA_class|Transit/Access
134064|CAIDA_class|Transit/Access
134065|CAIDA_class|Transit/Access
134066|CAIDA_class|Enterprise
134067|peerDB_class|Transit/Access
134069|CAIDA_class|Transit/Access
134070|CAIDA_class|Enterprise
134073|CAIDA_class|Enterprise
134074|CAIDA_class|Enterprise
134075|CAIDA_class|Enterprise
134076|CAIDA_class|Transit/Access
134077|peerDB_class|Transit/Access
134078|peerDB_class|Transit/Access
134079|CAIDA_class|Enterprise
134081|CAIDA_class|Enterprise
134082|CAIDA_class|Enterprise
134084|CAIDA_class|Enterprise
134086|CAIDA_class|Content
134087|CAIDA_class|Transit/Access
134088|CAIDA_class|Enterprise
134089|CAIDA_class|Transit/Access
134090|peerDB_class|Transit/Access
134093|CAIDA_class|Transit/Access
134094|peerDB_class|Enterprise
134095|CAIDA_class|Transit/Access
134096|CAIDA_class|Transit/Access
134098|CAIDA_class|Transit/Access
134099|CAIDA_class|Transit/Access
134100|CAIDA_class|Transit/Access
134101|CAIDA_class|Enterprise
134102|peerDB_class|Transit/Access
134105|CAIDA_class|Transit/Access
134106|CAIDA_class|Transit/Access
134107|CAIDA_class|Enterprise
134108|CAIDA_class|Enterprise
134109|CAIDA_class|Enterprise
134110|CAIDA_class|Enterprise
134111|CAIDA_class|Transit/Access
134112|CAIDA_class|Transit/Access
134113|CAIDA_class|Transit/Access
134115|CAIDA_class|Enterprise
134116|CAIDA_class|Transit/Access
134117|CAIDA_class|Transit/Access
134118|CAIDA_class|Transit/Access
134119|CAIDA_class|Transit/Access
134121|CAIDA_class|Enterprise
134122|CAIDA_class|Enterprise
134123|CAIDA_class|Enterprise
134127|CAIDA_class|Content
134128|CAIDA_class|Transit/Access
134129|CAIDA_class|Enterprise
134130|CAIDA_class|Enterprise
134131|CAIDA_class|Enterprise
134133|CAIDA_class|Enterprise
134134|peerDB_class|Transit/Access
134137|CAIDA_class|Transit/Access
134139|peerDB_class|Transit/Access
134141|CAIDA_class|Transit/Access
134143|CAIDA_class|Transit/Access
134145|CAIDA_class|Content
134146|CAIDA_class|Transit/Access
134147|CAIDA_class|Transit/Access
134149|peerDB_class|Enterprise
134151|CAIDA_class|Transit/Access
134152|peerDB_class|Transit/Access
134153|CAIDA_class|Transit/Access
134154|CAIDA_class|Enterprise
134155|CAIDA_class|Transit/Access
134157|CAIDA_class|Transit/Access
134160|CAIDA_class|Transit/Access
134161|CAIDA_class|Enterprise
134162|CAIDA_class|Transit/Access
134163|CAIDA_class|Enterprise
134164|CAIDA_class|Enterprise
134166|CAIDA_class|Content
134169|CAIDA_class|Transit/Access
134171|peerDB_class|Content
134173|CAIDA_class|Transit/Access
134175|CAIDA_class|Enterprise
134176|CAIDA_class|Content
134177|peerDB_class|Transit/Access
134178|CAIDA_class|Transit/Access
134179|CAIDA_class|Transit/Access
134180|peerDB_class|Transit/Access
134181|CAIDA_class|Transit/Access
134182|CAIDA_class|Enterprise
134183|CAIDA_class|Enterprise
134186|CAIDA_class|Transit/Access
134187|peerDB_class|Transit/Access
134188|CAIDA_class|Transit/Access
134189|CAIDA_class|Transit/Access
134190|CAIDA_class|Transit/Access
134196|CAIDA_class|Transit/Access
134201|CAIDA_class|Transit/Access
134202|CAIDA_class|Content
134203|CAIDA_class|Enterprise
134204|peerDB_class|Transit/Access
134214|CAIDA_class|Enterprise
134217|CAIDA_class|Transit/Access
134218|CAIDA_class|Transit/Access
134220|peerDB_class|Transit/Access
134221|CAIDA_class|Enterprise
134224|CAIDA_class|Content
134225|CAIDA_class|Transit/Access
134226|CAIDA_class|Enterprise
134227|CAIDA_class|Transit/Access
134229|CAIDA_class|Content
134232|peerDB_class|Transit/Access
134235|CAIDA_class|Enterprise
134236|CAIDA_class|Transit/Access
134237|CAIDA_class|Transit/Access
134238|CAIDA_class|Transit/Access
134239|CAIDA_class|Enterprise
134240|CAIDA_class|Transit/Access
134242|CAIDA_class|Transit/Access
134244|CAIDA_class|Transit/Access
134245|CAIDA_class|Enterprise
134246|CAIDA_class|Transit/Access
134249|peerDB_class|Content
134250|peerDB_class|Transit/Access
134251|CAIDA_class|Enterprise
134252|CAIDA_class|Transit/Access
134253|CAIDA_class|Enterprise
134254|CAIDA_class|Transit/Access
134256|CAIDA_class|Transit/Access
134257|peerDB_class|Transit/Access
134258|peerDB_class|Transit/Access
134259|CAIDA_class|Transit/Access
134260|CAIDA_class|Transit/Access
134261|CAIDA_class|Enterprise
134262|CAIDA_class|Enterprise
134263|CAIDA_class|Transit/Access
134264|CAIDA_class|Transit/Access
134265|CAIDA_class|Transit/Access
134266|CAIDA_class|Transit/Access
134267|CAIDA_class|Transit/Access
134269|peerDB_class|Transit/Access
134270|CAIDA_class|Transit/Access
134273|CAIDA_class|Transit/Access
134274|CAIDA_class|Transit/Access
134277|CAIDA_class|Enterprise
134278|CAIDA_class|Transit/Access
134279|CAIDA_class|Content
134280|CAIDA_class|Transit/Access
134281|CAIDA_class|Transit/Access
134283|CAIDA_class|Transit/Access
134284|CAIDA_class|Enterprise
134285|CAIDA_class|Enterprise
134286|CAIDA_class|Content
134287|peerDB_class|Transit/Access
134289|CAIDA_class|Transit/Access
134290|CAIDA_class|Transit/Access
134292|CAIDA_class|Transit/Access
134293|peerDB_class|Transit/Access
134294|CAIDA_class|Transit/Access
134295|CAIDA_class|Transit/Access
134297|CAIDA_class|Transit/Access
134298|CAIDA_class|Transit/Access
134301|CAIDA_class|Transit/Access
134302|CAIDA_class|Transit/Access
134303|CAIDA_class|Enterprise
134305|peerDB_class|Transit/Access
134306|CAIDA_class|Transit/Access
134307|peerDB_class|Transit/Access
134308|CAIDA_class|Transit/Access
134310|CAIDA_class|Transit/Access
134311|CAIDA_class|Enterprise
134312|peerDB_class|Transit/Access
134316|peerDB_class|Transit/Access
134319|CAIDA_class|Transit/Access
134322|CAIDA_class|Content
134324|CAIDA_class|Transit/Access
134325|peerDB_class|Transit/Access
134326|peerDB_class|Transit/Access
134327|CAIDA_class|Transit/Access
134329|CAIDA_class|Transit/Access
134331|CAIDA_class|Transit/Access
134332|CAIDA_class|Enterprise
134333|CAIDA_class|Enterprise
134334|CAIDA_class|Transit/Access
134335|CAIDA_class|Transit/Access
134337|peerDB_class|Transit/Access
134338|CAIDA_class|Transit/Access
134340|CAIDA_class|Transit/Access
134341|peerDB_class|Transit/Access
134343|CAIDA_class|Transit/Access
134344|CAIDA_class|Enterprise
134346|CAIDA_class|Transit/Access
134347|CAIDA_class|Enterprise
134349|CAIDA_class|Enterprise
134352|CAIDA_class|Transit/Access
134353|CAIDA_class|Content
134355|peerDB_class|Transit/Access
134356|CAIDA_class|Content
134357|CAIDA_class|Enterprise
134359|peerDB_class|Transit/Access
134363|peerDB_class|Transit/Access
134366|peerDB_class|Content
134367|CAIDA_class|Content
134369|peerDB_class|Enterprise
134371|peerDB_class|Transit/Access
134372|CAIDA_class|Transit/Access
134375|peerDB_class|Transit/Access
134376|CAIDA_class|Enterprise
134378|CAIDA_class|Transit/Access
134379|CAIDA_class|Enterprise
134381|CAIDA_class|Content
134382|peerDB_class|Transit/Access
134383|CAIDA_class|Transit/Access
134384|peerDB_class|Content
134385|peerDB_class|Content
134386|peerDB_class|Content
134387|peerDB_class|Content
134388|peerDB_class|Content
134389|peerDB_class|Content
134390|peerDB_class|Content
134391|peerDB_class|Content
134392|peerDB_class|Content
134393|peerDB_class|Content
134394|peerDB_class|Content
134395|peerDB_class|Content
134396|peerDB_class|Content
134397|peerDB_class|Content
134398|peerDB_class|Content
134399|peerDB_class|Content
134401|CAIDA_class|Transit/Access
134403|CAIDA_class|Enterprise
134404|CAIDA_class|Enterprise
134405|CAIDA_class|Transit/Access
134406|CAIDA_class|Transit/Access
134407|CAIDA_class|Transit/Access
134408|CAIDA_class|Enterprise
134411|CAIDA_class|Content
134414|CAIDA_class|Enterprise
134416|CAIDA_class|Enterprise
134417|CAIDA_class|Transit/Access
134418|CAIDA_class|Transit/Access
134419|CAIDA_class|Transit/Access
134420|CAIDA_class|Transit/Access
134424|CAIDA_class|Transit/Access
134425|CAIDA_class|Enterprise
134426|CAIDA_class|Transit/Access
134427|CAIDA_class|Enterprise
134429|CAIDA_class|Transit/Access
134430|CAIDA_class|Enterprise
134431|CAIDA_class|Transit/Access
134433|CAIDA_class|Transit/Access
134434|CAIDA_class|Enterprise
134436|CAIDA_class|Transit/Access
134437|CAIDA_class|Transit/Access
134438|CAIDA_class|Enterprise
134441|CAIDA_class|Transit/Access
134449|CAIDA_class|Transit/Access
134450|CAIDA_class|Transit/Access
134451|CAIDA_class|Content
134452|CAIDA_class|Content
134463|CAIDA_class|Enterprise
134503|peerDB_class|Transit/Access
134504|CAIDA_class|Transit/Access
134509|CAIDA_class|Transit/Access
134512|peerDB_class|Transit/Access
134513|CAIDA_class|Transit/Access
134515|CAIDA_class|Transit/Access
134518|CAIDA_class|Transit/Access
134520|peerDB_class|Content
134521|peerDB_class|Content
134522|peerDB_class|Transit/Access
134523|CAIDA_class|Transit/Access
134524|CAIDA_class|Transit/Access
134525|CAIDA_class|Transit/Access
134526|peerDB_class|Content
134529|CAIDA_class|Transit/Access
134530|CAIDA_class|Enterprise
134531|CAIDA_class|Transit/Access
134534|CAIDA_class|Enterprise
134535|CAIDA_class|Enterprise
134540|CAIDA_class|Transit/Access
134542|CAIDA_class|Content
134543|CAIDA_class|Transit/Access
134544|CAIDA_class|Enterprise
134548|peerDB_class|Transit/Access
134550|CAIDA_class|Transit/Access
134552|CAIDA_class|Transit/Access
134553|CAIDA_class|Transit/Access
